product_id,stock_units
72801C,290
21656,110
22287,150
35648,116
84748,247
84951A,32
DOT,228
22729,159
22726,250
21316,100
21484,133
22382,280
22897,22
21736,173
22385,94
17011F,158
79331,120
84877A,132
84875D,34
22106,56
22620,236
22287,190
22927,277
22286,77
84872A,203
22905,20
84951B,241
85035A,266
85132B,166
85198,107
DOT,98
84997C,210
23076,296
22611,131
21622,165
21614,136
23254,27
23256,264
21131,268
84750B,286
84951B,142
84725,182
21469,184
21654,237
21668,38
21672,27
21828,52
22128,167
22562,168
22953,174
35599D,279
47021G,77
84077,28
DOT,49
21360,272
20933,126
POST,230
84880,173
84279B,235
22200,166
M,108
22460,225
21281,243
90027B,36
DOT,170
16207B,282
21240,293
22204,24
22442,239
22799,273
84708B,238
DOT,100
85114B,148
21931,152
35965,174
90024D,70
85006,86
23255,119
85008,252
35809B,274
79329,180
79030G,63
22039,21
90001C,173
90025A,274
90142D,126
22316,288
37487B,198
84575A,169
85031A,109
S,160
POST,235
78033,85
84422,151
M,60
23205,100
23201,247
23207,55
23199,168
23206,121
23204,102
23205,251
23256,114
23254,287
M,271
23208,148
23207,221
23206,198
22671,40
22672,46
23208,278
23201,63
22562,175
37468,293
84689,22
84388,219
21497,85
23199,197
47566B,34
37467,45
21117,210
23201,77
23199,298
M,90
23204,186
85099C,257
20703,61
23199,298
84997B,133
84997A,30
44242B,178
22636,233
46776A,200
46776F,174
46776D,38
PADS,168
21792,128
21793,294
DOT,68
22087,285
85132b,237
DOT,46
DOT,262
21980,229
DOT,127
DOT,101
22993,191
DOT,267
DOT,272
22418,267
85071D,216
DOT,127
84510e,136
DOT,248
DOT,190
DOT,157
DOT,222
22047,94
84535A,69
23201,297
22489,45
22785,161
84731,240
23065,205
21466,278
17109D,94
22846,234
16202B,267
85017C,138
22531,95
22494,49
21260,46
M,275
23060,70
23057,106
21829,165
20716,38
21378,125
22933,243
22991,68
23157,237
23253,42
23255,277
46126A,214
84870C,264
84952B,240
90067A,34
90129B,68
90163A,35
DOT,50
23057,22
47556B,246
85123A,140
47556B,273
48185,189
21175,146
M,176
23348,227
71495A,107
79030G,174
84341B,193
84558A,197
84968F,274
85180B,205
90005A,91
90205A,129
DOT,280
90181C,84
DOT,67
84912A,58
85141,221
DOT,60
23066,28
23068,222
23075,108
M,105
23153,178
71279,267
22129,241
22381,284
23199,155
23204,71
23206,125
23253,217
DOT,56
23201,162
35913B,122
84997B,79
90036C,221
23205,148
23207,289
23208,243
35810B,258
84880,44
90034,158
90093,285
90186B,294
DOT,254
20932,35
23075,89
23073,236
84549,187
21882,150
35649,193
48173C,285
84879,196
84905,88
DOT,145
22927,24
85183A,213
90135A,236
90159,50
DOT,97
84576,153
23146,30
23061,209
37489A,66
37489D,174
37489B,106
37489C,134
85163B,199
85163A,175
84663A,248
85183B,203
85183A,108
22461,44
85017B,41
47563A,295
20823,215
20827,276
20826,205
23055,287
23056,279
20997,148
21112,212
21704,258
22532,285
DOT,277
21261,191
22689,27
85125,122
DOT,226
21932,152
21933,118
23140,214
23141,268
23135,138
23132,222
21896,20
23071,132
23152,110
23068,276
23132,241
23134,95
23133,33
23133,200
84990,147
23147,44
23148,271
22411,136
21928,26
23144,165
20846,79
23142,200
23136,253
23139,136
23138,145
23150,281
23134,240
23145,287
84906,235
21319,99
17109D,125
17091A,179
84531A,239
84531B,105
23254,131
23256,100
84078A,286
90011D,79
90025B,205
DOT,89
22992,115
23065,72
23144,201
M,72
23137,80
21794,251
22660,62
20696,242
20716,257
20725,137
21420,288
21933,296
22642,118
23146,88
90001C,36
90060F,37
DOT,41
21466,274
22563,122
23066,191
90214O,91
DOT,131
79144C,78
72024U,154
DOT,209
DOT,103
DOT,83
DOT,89
20616,169
20765,101
DOT,238
DOT,71
22085,212
16049,279
90135,231
90138,32
90159,139
90164B,232
90163A,76
90163B,80
90158,165
90157,68
35648,298
84859A,194
47348A,254
23069,281
16244B,67
23131,274
23067,53
35004B,231
DOT,230
15058A,59
15058C,95
20704,297
21221,254
16207A,70
20622,138
20731,220
22130,295
35649,30
DOT,131
22900,291
22386,237
21928,114
85099F,184
85099C,168
22459,124
21897,74
21898,142
51020A,239
47341B,136
47341A,261
47343A,249
47344B,295
62097B,296
62043B,164
90021,64
23163,291
23284,31
23283,259
90201D,257
90201C,195
90201A,30
23284,27
18094C,63
72225C,199
22315,112
71495B,39
71496A,225
71495A,96
85198,85
85211,26
21899,272
21901,124
21902,269
21900,289
21028,150
21027,25
21641,167
16008,278
16015,234
20763,213
20766,31
16216,153
16219,20
16218,229
22422,43
22420,159
23205,239
23078,36
23077,144
23205,166
22994,205
22997,162
23000,214
23002,238
23006,198
20655,153
21867,100
20659,277
20654,84
21866,228
20618,104
20619,91
21865,154
20617,46
20622,184
84857C,181
23162,119
48189,243
20840,27
85017C,267
21629,103
21794,195
84997C,254
DOT,254
21003,241
21336,208
21922,290
23144,154
23148,73
84016,99
DCGS0004,100
DOT,127
20838,78
20839,127
20840,215
84971S,145
22413,111
22115,122
82578,292
85152,284
82567,178
15034,251
22216,21
71510,68
72811,263
21126,92
85231B,275
85231G,253
21982,209
21985,91
71101E,116
23137,249
23153,78
23152,108
23136,297
21441,146
22342,21
85203,174
85199L,163
85204,35
20707,89
21811,125
22227,207
22296,254
22597,282
22602,78
84836,22
85061W,135
35923,277
85129B,63
85130B,70
85131A,128
85131C,216
20794,191
23140,294
23138,65
23139,254
23146,233
23147,134
23148,120
20816,54
23048,35
23042,103
23041,227
23040,280
23064,154
84687,287
M,240
85225,193
21932,291
23145,267
37471,251
84907,297
84997D,21
90125D,234
DOT,197
15058B,105
23130,173
21429,259
84828,79
84926F,248
84629,260
20835,135
22737,279
22738,107
23206,176
22987,166
46138B,125
22753,253
84800S,25
20836,84
20837,20
20838,247
23073,186
23160,236
23161,287
23164,37
23162,271
23149,208
23148,41
21747,238
POST,218
23164,71
22704,127
POST,110
84705C,87
M,29
16207B,93
21135,168
22926,170
23160,245
23163,56
47013C,45
84877A,33
DOT,217
21792,163
21810,102
22071,123
23067,197
23162,79
23284,52
84358,164
DOT,164
21286,240
21284,234
79063C,150
84916,254
85131A,283
85039B,223
85039A,135
35971,88
35471D,76
35004G,250
22167,31
22165,255
22104,226
22095,241
22094,220
22093,158
22092,178
22091,75
21374,98
21368,244
21367,43
21624,156
23135,111
22063,217
23283,149
84689,199
23143,118
20818,92
23299,261
23298,40
23161,171
23160,225
23070,31
21621,120
23298,43
15039,33
20839,64
23151,159
90058A,235
22722,109
22874,108
22925,67
23048,161
23153,125
84877D,171
84910A,250
20701,94
DOT,175
DOT,51
23143,297
79030D,36
84968E,128
90038C,258
DOT,266
22221,169
46775D,118
84926F,77
23040,186
23043,22
23045,25
23041,143
35599D,146
23298,66
20964,51
23200,150
23202,165
23203,247
84859C,270
84859B,122
23209,187
84919,92
DOT,133
20856,48
21051,177
23202,218
23200,200
20735,70
22617,160
37327,149
84375,283
84969,224
DOT,50
20700,273
84874B,144
gift_0001_50,188
DOT,273
21062,46
21530,90
23203,70
23147,197
DOT,183
23209,229
90076,166
23071,170
23072,83
23043,169
23046,222
23047,196
23044,158
23044,85
23047,275
23299,156
90036A,130
90130B,264
90209B,101
35815P,104
90036C,150
37476,149
22877,223
23184,162
23299,132
85163B,56
DOT,226
23057,292
23150,262
23298,23
85071B,291
DOT,38
20894,178
22402,263
22623,246
22690,189
23200,163
23202,89
23203,201
17038,39
85135C,123
90083,253
DOT,91
21705,187
23209,104
DOT,86
22449,195
23282,231
23280,237
23190,228
23200,87
23191,200
23192,158
21263,260
21265,262
21264,256
23191,34
23175,277
23174,288
23173,23
23172,127
23171,45
23170,27
M,32
23175,98
23174,103
23202,49
23200,235
23203,190
21913,71
23209,83
20711,249
40003,256
20712,254
23173,181
23081,257
23084,190
23281,175
23204,63
23205,150
23208,114
DOT,137
84509g,193
DOT,168
DOT,247
DOT,196
DOT,27
84968a,148
DOT,63
DOT,150
23118,149
DOT,97
DOT,64
DOT,133
DOT,61
DOT,200
20772,102
84968e,229
DOT,295
DOT,220
DOT,260
DOT,167
DOT,93
DOT,114
DOT,82
21025,192
23283,270
84927D,62
DOT,285
82482,154
23096,287
23202,291
23091,159
23094,222
23108,286
23080,206
23108,132
23081,287
23110,128
23202,28
23203,279
22663,160
23100,242
23102,45
23061,198
23082,74
16151A,147
23093,219
23280,152
23084,204
23109,71
23103,220
23068,295
23056,260
23057,270
23112,227
23109,147
23111,266
23079,257
22923,131
22924,164
21735,199
23167,153
23104,144
23254,165
23170,78
16244B,72
21028,290
23164,131
23174,189
23175,221
23190,73
23282,139
DOT,290
23168,122
72812,283
21128,138
23131,210
23130,169
23280,186
23299,195
23169,157
23165,262
23071,278
23253,152
23200,75
21385,276
22418,204
21033,224
23145,74
23163,33
23280,150
23281,29
22082,36
22037,201
21929,81
23065,270
23066,287
23101,202
23165,139
23166,40
23167,46
15058A,183
20886,82
22939,69
22377,141
POST,283
23089,61
23107,91
47566,98
23169,94
90039D,280
90039B,196
90039A,68
23168,90
15058B,222
21802,228
23088,204
23109,78
23110,163
23111,129
23170,137
23171,28
23172,51
23173,171
23191,155
DOT,200
23103,275
M,142
20992,160
21056,194
23190,161
23191,44
23168,191
23171,65
23082,237
23106,184
23107,298
23203,246
23087,40
23088,50
23091,283
23106,63
23282,160
23281,33
23112,211
84706D,28
23172,83
23298,224
23096,129
23103,222
23118,230
23192,280
DOT,265
90035C,122
23111,279
23083,262
23301,228
23300,35
23300,54
23091,53
22940,293
23302,213
47574B,126
23090,283
23103,226
23092,77
23168,233
23118,155
23142,114
23301,141
23085,249
21523,132
48116,30
48194,54
48185,217
48138,185
21955,288
48173C,275
48187,250
23283,168
48188,250
21428,124
21430,197
22501,95
22690,130
23284,294
20685,148
23099,262
23086,124
22727,142
20657,273
23070,212
23084,228
23161,295
23168,56
23280,57
84931A,72
90108,217
90148,208
DOT,276
22761,120
23166,55
23167,24
23300,55
23302,56
84616,214
84922,91
DOT,176
23092,182
DOT,279
84661A,29
21534,72
21929,282
85099B,143
22788,183
22171,99
22913,37
23134,298
82484,269
22912,162
22914,151
23135,158
22189,242
22188,130
22424,113
22061,164
37449,200
22960,155
22666,61
22849,267
22847,274
22848,246
22846,200
23301,169
23302,267
23300,250
82482,142
22844,54
22845,147
22349,145
22700,181
22701,154
21181,194
23092,121
90214Y,242
22646,259
22644,167
22645,116
22637,232
22519,224
22515,161
22414,163
22301,122
22203,33
21889,218
M,210
84873A,223
22425,90
22201,223
21922,116
20711,224
M,79
22523,43
22522,159
23096,123
23192,145
23282,87
DOT,287
DOT,206
22179,243
23137,217
DOT,147
22311,91
DOT,299
84661a,248
DOT,147
23176,142
23193,153
23177,209
23194,194
85071A,108
85071C,81
21770,258
22981,263
22918,268
22919,26
22920,297
22921,38
22916,172
22917,186
21892,146
22925,95
22928,160
22913,150
22914,228
21465,225
21473,152
23112,68
23169,66
23301,197
84078A,188
DOT,149
22423,290
M,52
23053,79
23052,122
23049,63
22895,86
23089,253
21015,220
78124,240
84875B,99
37471,21
22179,244
23130,185
23129,119
23131,218
90081B,193
21026,247
23165,228
23281,186
DOT,71
85017C,48
23090,24
85032B,227
84804B,103
84806B,90
23104,40
DOT,93
22314,79
DOT,281
22444,243
84032A,163
DOT,122
90202D,233
84984B,132
84984A,91
84952A,271
DOT,61
23091,100
23064,210
DOT,223
22659,160
90093,260
90085,127
22625,279
85039B,246
85032C,57
90149,108
90144,222
90013C,287
90141B,222
16049,282
M,150
21930,188
DOT,94
23145,55
48188,247
85034a,255
DOT,147
23010,258
23090,242
DOT,234
23169,47
23253,157
21359,25
22349,36
21310,191
DOT,99
22504,135
23108,84
90018C,73
DOT,119
23081,281
23089,56
23134,297
84658,147
90019C,299
DOT,198
20702,135
21686,157
47566B,188
90041,185
84595E,119
85103,292
21136,232
23082,148
23093,279
23180,275
DOT,207
23228,223
84596l,87
84917,22
23227,132
23086,49
23148,258
90125E,241
90125C,99
90125B,50
90125A,178
C2,117
23256,71
23255,197
23102,123
23101,27
23110,235
23100,183
23083,120
23080,184
23081,117
23444,282
17012A,209
22222,282
POST,42
M,252
84510A,245
23207,125
DOT,20
23041,191
DOT,273
DOT,184
DOT,295
DOT,251
22106,223
22268,187
20667,64
23226,240
22838,201
85184C,152
DOT,54
21755,73
22427,161
23221,45
23284,175
85169A,281
85170B,232
90037C,210
90053,239
DOT,148
84206C,177
23214,84
23215,268
90208,58
M,134
21376,171
22083,293
22085,109
22438,30
70007,276
85163A,261
90129C,257
DOT,89
21089,83
22346,227
22876,244
23135,245
23151,84
23226,265
82482,225
90131,178
DOT,206
22946,212
23072,25
23214,140
44234,131
85214,52
DOT,214
DOT,98
20977,71
22343,44
22345,187
23210,253
23213,78
23212,136
23219,112
23224,148
23221,257
23106,24
23103,158
23107,256
23169,292
23211,110
23214,30
23212,188
23215,296
23210,228
23213,112
23216,160
23217,69
23225,34
23226,273
23227,246
23302,141
23228,234
20657,120
85095,24
20867,66
21643,124
84050,49
21562,285
84527,56
22439,263
21025,78
21026,207
84549,80
22535,133
DOT,126
DOT,69
DOT,87
DOT,119
23042,158
84660a,149
21721,115
DOT,55
21098,203
DOT,187
90115,241
22900,140
23275,38
23263,293
23045,235
23309,278
72586,253
90185D,298
DOT,20
22305,214
23228,262
84674,156
90010A,238
15056BL,25
15056N,27
22798,54
22057,135
22894,241
23054,206
23051,102
23050,182
23099,233
22853,86
22852,178
23057,294
22825,280
22485,266
23270,126
90206C,89
90206A,105
20996,194
85213,247
23309,110
23307,122
23099,65
23100,71
47578A,164
DOT,284
21250,127
22501,233
23306,143
20932,220
85212,27
23308,184
23273,201
23274,27
47574A,150
21382,86
21993,114
21992,111
16052,79
22610,56
22608,176
85184C,185
85032D,52
20992,171
75172,161
84422,169
21371,172
21365,72
20984,217
21391,163
21990,144
21991,36
85032A,41
22208,252
22232,146
22231,222
84944,191
23075,211
90025E,264
DOT,144
21277,132
35818P,116
22986,128
22609,179
21373,82
22209,217
22161,94
35471D,55
16043,247
22269,66
90214E,144
21495,201
16218,189
16216,45
21636,54
90102,229
23240,264
22230,95
22342,86
22266,22
21386,22
22210,233
51014L,274
23238,92
22211,168
16219,83
POST,82
16259,57
16045,265
21634,278
51014A,35
21658,30
22783,87
22623,243
22692,95
20903,199
20980,99
23138,233
23139,225
23227,235
23309,213
DOT,28
23061,277
23107,48
23275,223
23307,249
35653,213
35916A,93
35916B,57
71143,162
84944,179
DOT,156
20898,75
20901,242
22268,182
22269,157
23142,254
23308,183
51014A,244
51014C,149
85086A,259
DOT,89
10133,64
23243,264
84865,194
84661B,139
84415B,35
84415A,283
15058B,57
85227,104
84226,25
35912B,166
23444,142
23245,238
23239,277
23236,277
23235,131
23241,247
23242,101
23243,144
23247,194
23216,217
23244,252
23237,279
22950,237
M,166
51014C,26
23178,107
DOT,298
DOT,24
22927,80
DOT,173
DOT,284
DOT,266
22900,105
DOT,125
DOT,198
DOT,155
DOT,155
82613a,287
82613b,296
82613c,166
DOT,219
DOT,255
DOT,138
23237,61
35923,117
16020C,132
16219,159
20664,92
20666,131
20667,25
20902,286
23068,237
23306,23
35916C,89
90054,26
DOT,192
35966,191
23244,60
23245,78
23310,95
20868,278
20869,221
20713,101
16054,245
23321,157
23236,275
90214L,110
90214N,99
90214H,41
23220,253
85123A,53
90116,287
22900,23
23243,198
23263,167
23264,298
23265,190
23266,139
DOT,170
20661,115
20897,134
22689,35
23245,155
85032A,273
85032B,220
85032C,217
DOT,179
84824,194
84820,98
21209,296
21635,79
85204,24
22311,210
21372,210
23079,269
DOT,215
DOT,175
DOT,189
DOT,39
22228,184
22229,103
22268,45
22286,233
22233,244
22502,48
21373,280
21700,275
22810,178
23060,137
23152,228
23155,168
84944,205
90123D,30
DOT,173
35970,140
23266,48
23265,41
23264,184
23269,130
23268,158
23252,75
23322,265
22197,64
77079,235
23286,79
23338,236
23285,85
23288,196
22287,295
85194S,254
23211,233
20901,70
DOT,21
POST,250
22776,298
DOT,262
DOT,93
POST,127
37462E,137
23343,178
47310M,29
M,81
22588,48
22596,32
90026A,210
90036B,49
90079,80
90001A,285
90001D,81
90001B,253
90190B,179
90190A,81
90187B,73
22469,114
23238,77
23241,76
23310,237
84877B,176
DOT,266
23271,68
23335,23
23339,232
23336,130
23337,268
23292,107
23291,31
23289,114
23290,136
23287,125
20997,84
23188,20
23235,189
23244,124
23251,108
23249,274
23250,97
23307,219
23308,194
82484,204
22507,172
22507,33
21623,194
23229,206
23236,299
23235,145
23286,148
23285,64
23306,32
23249,157
23252,96
23251,174
23234,173
23012,179
23014,172
23035,226
84551,83
23012,101
23014,209
23229,260
23020,274
23032,294
23028,266
23031,176
23029,165
23033,230
23034,133
23013,44
20713,295
23229,133
22667,286
22762,32
22812,75
23210,267
23235,264
23236,259
23237,234
23240,159
23242,108
23249,126
23250,91
23251,55
23289,161
23291,261
51014L,24
85231G,82
DOT,88
22512,163
23087,291
23252,241
23290,183
23292,121
85177,146
DOT,28
21476,172
21849,290
22197,72
22231,135
DOT,38
DOT,251
DOT,63
21288,234
DOT,148
23321,137
21208,186
23173,231
23238,185
23240,287
23244,261
23288,92
23287,198
22197,58
16254,292
21584,42
23079,168
23344,251
21367,131
23239,231
23241,179
23242,133
21974,129
23291,81
23292,131
22911,54
22709,55
16161P,254
22050,209
23233,282
22308,176
21369,151
23236,161
23032,104
23028,269
23022,165
23080,175
23133,224
23344,75
79030D,257
DOT,213
gift_0001_20,204
85099C,238
23199,132
22386,172
C2,135
21194,269
22734,147
22267,217
23187,186
23186,124
23185,245
21368,161
21311,68
22495,74
22950,199
23188,272
23322,34
23336,251
23337,173
47369B,182
DOT,55
23016,79
23020,27
23013,270
23026,125
23035,52
23119,173
22900,277
23292,288
23015,217
23123,39
23122,232
23120,39
23121,184
23124,40
23125,159
23039,61
75011,167
85168B,190
23021,51
23028,170
23031,144
23211,247
23212,96
23292,140
DOT,280
M,222
M,281
20615,202
DOT,103
21807,33
DOT,128
DOT,228
DOT,265
23102,106
DOT,182
DOT,246
DOT,151
22320,229
23285,201
23286,47
23287,203
23288,129
23322,133
35965,280
37327,287
DOT,202
DOT,58
23005,186
23119,275
37467,286
23022,226
23023,277
23343,53
10080,88
22536,258
22535,132
22533,151
22532,222
22693,84
21890,199
22550,64
21703,239
21912,144
23229,84
22548,113
21790,179
84679,80
23019,266
72369A,45
DOT,103
DOT,85
DOT,202
22839,228
23032,88
23056,168
23121,230
23321,74
DOT,77
21684,36
22598,166
22599,288
16225,158
23124,230
23343,159
DOT,262
22181,219
23272,25
23036,253
23021,189
23232,233
POST,143
21915,197
21012,78
23198,131
POST,229
23027,182
23186,36
23187,260
23016,276
23024,289
22279,93
23225,174
23217,71
23223,219
23222,175
23197,177
23196,22
22687,80
23267,229
22591,93
23198,225
22153,245
22588,266
23020,187
23024,34
23220,178
23268,262
23269,162
DOT,266
71495B,97
DOT,72
23323,208
23315,73
23316,231
23342,82
23341,28
23196,245
23037,61
23197,254
M,126
21739,291
21823,88
23014,116
DOT,31
23271,112
22430,27
23335,48
DOT,295
17012F,156
90176D,205
23317,68
23017,128
23018,59
23032,163
23031,204
23029,177
23028,270
23025,113
23026,179
21983,178
DOT,156
DOT,296
DOT,110
22923,113
DOT,230
37340,33
DOT,190
47566B,200
82483,143
23024,203
21261,186
20665,120
21062,260
21382,121
21429,293
21467,88
21846,251
22250,130
22251,256
22329,123
22609,64
22610,117
23122,158
23123,273
23125,38
23223,261
82613A,233
82613D,215
84638,74
85176,199
DOT,48
22734,200
21934,169
23290,29
23119,182
23122,102
23121,247
23123,29
23292,119
23289,272
23020,32
23018,202
23017,198
23019,197
85049A,22
DOT,290
DOT,118
23027,148
DOT,190
22124,227
22385,296
22380,166
M,165
20713,191
21931,122
23118,161
21082,63
21714,241
M,43
21874,72
21872,103
71143,177
23323,93
35923,80
35924,130
35968,164
37340,220
44234,276
47369A,280
47369B,62
47580,58
11001,135
84522,79
84527,166
84558A,123
84559A,69
84584,136
84673A,31
84673B,24
84746,76
84813,249
84859A,261
84876B,157
84877B,27
84920,274
84926E,236
85177,215
85178,27
85194S,243
85208,63
85214,37
90003D,47
20622,170
20768,24
20769,214
20771,60
20772,92
20819,137
20986,200
20992,123
21058,279
21059,243
21060,120
21061,273
21063,41
21135,245
21136,122
21197,116
21198,227
21199,278
21204,295
21206,292
21226,233
21327,283
21328,97
21329,157
21366,80
21383,89
21389,264
21391,30
21466,184
21468,120
21469,230
21528,29
21576,131
21577,104
21578,152
21579,175
21580,221
21581,27
22228,258
22229,231
22230,255
22231,26
22232,199
22233,195
22246,139
22247,198
22248,84
22249,92
90141C,80
90179A,58
90181A,86
90188,297
90210C,41
DOT,206
22286,20
22287,132
22291,39
22293,51
22322,172
22351,179
22357,21
22358,241
22498,181
22499,170
22503,167
22504,141
22559,24
22608,196
22651,181
22653,218
22663,134
22701,88
22703,73
22723,226
22752,65
22785,43
22807,269
22811,73
22820,208
22821,264
22891,88
22953,259
22954,237
22955,211
22956,142
23012,120
23035,209
21625,56
21711,216
21715,30
21716,37
21719,185
21722,34
21723,169
21724,264
21781,184
21788,171
21789,266
21849,153
21850,287
21851,180
21864,159
21899,23
21942,24
21943,131
21944,208
21945,206
21946,254
21972,277
22085,168
22203,98
23120,69
23140,84
23196,191
23197,221
23198,255
23239,142
23264,282
23270,75
23201,143
23200,66
85099B,135
23202,199
21465,121
22945,172
23141,147
23317,137
85019A,67
85019B,102
90199A,258
DOT,214
DOT,244
DOT,286
DOT,142
DOT,237
23214,82
22115,82
21179,269
21905,288
22999,202
84746,185
79062D,207
M,142
84944,171
23196,126
47504K,263
21163,281
20622,133
22096,197
22098,119
22095,261
22097,126
22099,98
21899,271
85130D,110
35265,235
21359,224
16218,93
23265,295
23318,136
DOT,298
21471,87
20670,119
23316,82
23342,82
90025F,45
90164A,218
DOT,221
DOT,179
72802a,36
DOT,183
DOT,265
DOT,54
DOT,124
DOT,262
M,286
21642,142
M,297
23234,108
22402,118
22403,23
M,221
23341,260
37479P,252
21306,171
21311,102
21307,206
81952B,46
81952V,275
81950V,68
81950B,53
22400,205
22398,205
22396,127
22091,29
84660A,260
84663A,126
84660B,247
84660C,106
84629,129
84686,281
23237,273
23321,258
22421,294
23320,28
23104,241
22092,253
DOT,155
DOT,159
DOT,37
DOT,141
22900,205
23120,110
22622,79
23029,91
23083,177
84927E,85
DOT,54
84875B,54
85095,254
90029,195
90145,290
DOT,182
20752,95
20767,186
21470,131
21534,284
21867,255
16216,93
20617,86
20666,208
22278,27
22596,127
22721,100
23086,45
23253,292
23263,292
23271,243
23283,94
72128,290
21865,97
21866,273
22199,206
22201,86
22277,68
23234,183
23247,34
35637A,51
20669,153
90210D,69
DOT,286
21064,83
84929,113
85211,257
22909,54
22950,229
21344,65
85071B,100
84927E,221
84926D,128
22093,132
22094,251
23574,114
21162,36
21158,59
16008,41
23196,143
23229,243
84926F,262
22733,260
DOT,35
90011C,96
90026C,57
DOT,226
20936,159
21648,87
21847,21
23219,39
21763,49
84976,57
23268,120
85071A,68
85071D,145
85071C,92
23001,185
22616,237
23298,103
22116,156
23318,207
23319,289
72811,285
21906,267
84925F,151
22806,63
21147,218
23033,192
23229,91
23273,107
DOT,281
22337,50
23136,124
23196,124
DOT,256
90043,191
90049,244
90046,93
90048,92
44236,124
23283,82
21694,230
84926A,63
84926E,70
22826,67
21159,98
DOT,284
DOT,135
DOT,279
DOT,160
DOT,157
DOT,198
DOT,270
DOT,180
72807c,123
M,63
22940,27
23026,281
23064,240
DOT,255
84725,25
DOT,257
DOT,219
DOT,233
DOT,269
20832,155
84706F,256
85130C,201
21850,75
23283,73
44242A,154
84818,109
22100,222
35645,275
84927D,103
84927A,189
85130B,21
23038,153
21485,175
22179,106
22449,183
22476,204
22505,62
20685,77
47310M,48
47567B,147
DOT,25
23316,254
21067,291
DOT,163
DOT,211
20733,96
85036a,213
DOT,291
22952,191
23028,76
DOT,274
23313,170
23296,57
23294,141
23293,101
23295,190
23297,239
21317,136
21372,298
71143,295
84876D,148
90003B,106
90067B,198
DOT,213
DOT,172
22732,22
47503H,233
21641,97
84924F,57
23296,84
23294,155
23297,56
84927F,145
POST,113
81953B,124
81953P,23
23185,273
90214I,81
23293,256
15056BL,163
DOT,240
21503,250
22706,246
23232,165
23197,276
23132,224
35638B,199
90010E,217
90038B,229
90125A,136
90125B,187
90179C,169
DOT,145
23198,31
M,274
23295,297
23252,296
23250,119
23251,247
23311,176
23343,253
47504H,232
82583,232
22413,217
82600,231
21181,185
21174,273
21166,78
23025,108
23266,135
23311,69
DOT,27
22306,255
23314,74
POST,227
23247,52
16162M,38
90126C,258
90127A,32
DOT,139
22137,231
23244,187
23293,136
23295,171
23296,47
17012D,170
23109,39
23312,124
22959,148
23196,87
DOT,275
DOT,74
DOT,195
DOT,206
DOT,180
DOT,23
DOT,195
90030C,103
90030B,275
90031,252
90030A,256
90101,194
90103,48
90141D,289
90141E,88
35968,61
35965,210
23550,253
35965,208
23341,289
22689,106
22339,51
23218,123
35970,180
M,156
37491D,144
37491B,250
37491C,206
M,196
M,85
M,280
M,194
23018,139
85106,207
90129D,228
DOT,226
16254,249
23013,82
23294,245
90011E,272
90018B,226
90177D,191
90182A,129
DOT,249
M,230
M,218
22548,36
22711,202
22048,183
22831,77
23065,254
23066,287
84402B,296
23549,275
23546,262
16162M,126
23033,21
82583,73
23168,82
M,201
M,76
20969,286
20970,197
22905,22
22179,39
22625,39
M,271
84732D,272
84732B,262
23545,174
23125,60
23124,168
23547,152
23548,182
22178,258
DOT,232
90050,64
DOT,91
90130A,81
DOT,288
DOT,259
DOT,160
20982,102
23215,135
DOT,141
DOT,61
20983,230
21698,179
35637A,140
35637C,158
84387A,276
84723,105
23216,47
23219,59
23218,217
23224,220
23263,279
23270,24
23273,29
23274,104
23317,140
23322,231
23323,98
23039,288
23088,264
23087,118
23037,102
22771,123
23034,38
22948,122
79144B,277
79144C,148
85161,21
16236,125
16238,280
23235,211
16169E,232
84341B,203
84857B,200
35638B,152
47566,107
23225,298
90079,93
21809,76
22924,47
DOT,290
23217,288
22504,118
23005,25
POST,132
23346,169
23345,141
23347,38
DOT,298
DOT,102
22165,139
23335,270
23196,44
21846,185
22470,230
23015,240
46118,229
85039B,267
DCGSSBOY,162
DCGSSGIRL,148
DOT,196
90024C,123
90027D,299
DOT,147
22638,109
DOT,47
23297,25
47566,28
84927F,209
85179C,168
DOT,275
DOT,118
22167,133
POST,172
85034B,46
90128A,272
DOT,37
23347,215
DOT,279
POST,209
85184C,59
23237,87
23122,101
79321,102
23130,180
23131,144
23344,144
23035,153
DOT,279
21383,188
23109,74
22803,246
23034,91
23312,37
23346,249
DOT,148
84984D,222
70007,86
85152,152
23315,254
23318,116
22945,194
23157,155
23319,139
23320,165
22965,124
23338,212
DOT,222
23106,138
85179C,34
84536B,101
22171,293
22960,176
21891,151
23197,234
23149,287
23345,237
90196B,244
DOT,21
79336,158
22407,34
23109,124
23020,71
22142,68
M,30
21332,128
M,257
84731,209
23340,190
23186,121
23131,41
85049E,188
M,95
M,163
35650,39
DOT,45
90019B,86
23360,126
23359,233
85038,93
23373,106
23436,254
23353,184
23354,162
23374,45
20725,43
35970,77
84535B,121
22016,53
72134,45
82483,131
DOT,207
84926D,59
DOT,68
22758,186
22756,92
20983,183
20982,165
21986,69
23438,224
21747,197
23189,153
23319,92
DOT,187
84963B,237
23313,44
23349,278
23350,218
23438,126
23352,170
23351,65
23236,189
DOT,279
22096,23
22948,113
23203,136
23209,218
DOT,211
23203,247
23203,88
22939,137
11001,186
20829,246
23275,289
23231,219
20897,34
23240,273
23324,103
90209A,25
DOT,254
23203,286
23209,276
23360,289
23236,54
35638A,122
22130,150
23332,72
23329,280
